id,open_date,name,location,latitude,longitude,threat,quantity
7784,2008-03-02,Manilia Villiage,"Barartaria Bay, LA",29.5105,-89.9864,Oil,2441
7785,2008-03-02,"Sulfur Dioxide Release,","Pascagoula, MS",30.3167,-88475,Chemical,2442
7781,2008-02-23,Mystery Sheen,"Barbers Point, HI",21.33,-158.12,Oil,2443
7780,2008-02-22,Chemical Release Port of Seattle,"Terminal 5, Seattle, WA",47578,-122361,Chemical,2444
7779,2008-02-21,S/V Sadie,"Central Coast, CA",36015,-121598,Oil,2445
7778,2008-02-20,F/V Isabelle,"Resurrection Bay, Seward, Alaska",60.1166,-140434,Oil,2446
7782,2008-02-19,US Satellite,Pacific Ocean,20.0,-170.0,Chemical,2447
7777,2008-02-18,F/V Westward,"Prince of Wales Isl., SE Alaska",55.5808,-133277,Oil,2448
7776,2008-02-16,OSV GRADY FAGAN Allision,"GOM, South of FGBNMS",27.3099,-93.5691,Oil,2449
7775,2008-02-15,Well Blowout,"South Pelto, LA",28.9481,-90.7236,Oil,2450
7774,2008-02-14,Mystery Noxious Odor,South Central Indiana,38.73,-86.47,Other,2451
7773,2008-02-13,Gold Coast,"Nanticoke River, Maryland",38.31,-75.9,Oil,2452
7772,2008-02-13,M/V Centaurus Leader,"Brunswick, GA",31.1115,-81.4697,Oil,2453
7770,2008-02-12,Lake Raccourci Well #2,"Terrebone Parish, LA",29.1911,-90.3431,Oil,2454
7769,2008-02-11,LNG Catalunya Spirit,"37 NM East of Provincetown, MA",42.1398,-69.3642,Oil,2455
7768,2008-02-10,Pt. Judith Anhydrous Ammonia Release,"Pt. Judith, RI",41.3799,-71.5135,Chemical,2456
7767,2008-02-05,Lost Container,Hawaii,21.3048055555556,-157.858611111111,Chemical,2457
7765,2008-02-04,F/V Allegura,Off Jupiter Inlet Florida,26.9105,-79.9862,Oil,2458
7766,2008-02-03,Sea Lion Cage Adrift,"Seattle, WA",47.67,-122.41,Other,2459
7763,2008-02-01,M/V Supe,"off Zorritos, Peru",-3.63333,-80.7667,Oil,2460
7762,2008-01-29,Mystery Tarball Incident,"Pacifica, CA",37.5272,-122518,Oil,2461
7761,2008-01-28,MV MSC JAPAN,"Chesapeake Bay, Maryland",39.04,-76.4,Oil,2462
7760,2008-01-28,Tug Accue IV ,"Calcasieu, LA",30.0683,-93.27,Oil,2463
7759,2008-01-24,USNS Flint,"Off Oahu, HI",20.5707,-159256,Oil,2464
7758,2008-01-24,USNS Flint,"Off Oahu, HI",20.5707,-159256,Oil,2465
7757,2008-01-24,Vessel Collision,"Newark Bay, NJ",40.6644,-74.1409,Oil,2466
7756,2008-01-23,F/V Anna Marie,"Copalis Beach, WA",47.1265,-124188,Oil,2467
7755,2008-01-23,Tug Joseph Foss,"Cape Meares, OR",45.4617,-124.05,Oil,2468
7754,2008-01-21,F/V Haeshin,"Gray's Harbor, WA",46905,-124133,Oil,2469
7753,2008-01-19,Breton Sound 53 Well Incident,Gulf of Mexico,29.4256,-89.1386,Oil,2470
7752,2008-01-17,Barge 10356 Incident,"Mississippi River near Plaquemine, LA",30293,-91228,Chemical,2471
7751,2008-01-16,M/V Ever Radiant,"Savannah River, Ga",32.25,-80.8083,Oil,2472
7750,2008-01-14,Calcium Chloride Barge,"Baton Rouge, LA",30.1947,-91.0186,Chemical,2473
7749,2008-01-14,Deer Island Oil Spill,"Terrebonne Parish, LA",29.4733,-91.2047,Oil,2474
7747,2008-01-12,Tarballs Ashore,"Ocean Shores, WA",47.04,-124171,Oil,2475
7748,2008-01-11,Oil Well Allision and Release,"West Cote Blanche Bay, LA",29.6947,-91.8128,Oil,2476
7745,2008-01-09,Marina Diesel Spill,"Westport, WA",46.9,-124.1,Oil,2477
7746,2008-01-09,Missing Body Search,"Dauphin Island, AL",30291,-88.13,Other,2478
7744,2008-01-07,Epichlorhydrin Rail Car Incident,"Port Beinville, MS",30.41,-88.84,Chemical,2479
7743,2008-01-03,Leaking Container,"North Charleston, SC",32.8,-79.9,Chemical,2480
7742,2008-01-03,M/V Sun Venus,"Offshore, HI",20.0,-159.55,Oil,2481
7741,2008-01-03,Vermilion Block 16,"Offshore, LA",29.4,-92.2,Oil,2482
7740,2007-12-30,NY/NJ Mystery Spill,NY/NJ Harbor,40.6528,-74.1522,Oil,2483
7739,2007-12-27,Train derailment,"Saginaw, MI",43436,-83916,Chemical,2484
7738,2007-12-22,GSA Diesel Fuel Spill,"Washington, DC",38882,-77031,Oil,2485
7736,2007-12-21,F/V Silver Wings,Gulf of Mexico,27.9833,-91.8483,Oil,2486
7737,2007-12-21,"Lost Drum, Methanol","South Pass, Mississippi Delta, LA",28.97,-89.2453,Chemical,2487
7735,2007-12-18,Phoenix Well Blowout,"Belle Pass, Iberia Parish, LA",29.5222,-91.4083,Oil,2488
7734,2007-12-14,ALGO NORTH,"Toledo, Ohio",41.6915,-83.4687,Oil,2489
7732,2007-12-12,Ferro Corp. chemical plant release,"Logan, NJ",39.82,-75.3633,Chemical,2490
7730,2007-12-11,F/V Bowfin,"Tacoma, WA",47.2833,-122377,Oil,2491
7731,2007-12-11,M/V Lady Marie,"Breton Sound, LA",29.6615,-89.1785,Oil,2492
7729,2007-12-10,Burning Fishing Vessel,"Tillamook, OR",45222,-124327,Oil,2493
7728,2007-12-10,Harvest Oil & Gas facility,"Atchafalaya Bay, LA",29.4146,-91.3894,Oil,2494
7727,2007-12-08,Floating tanks,"80 miles off Terrebone Bay, LA",27735,-90.7233,Other,2495
7726,2007-12-08,Tug Ocean 1,"Port Everglades, FL",26.0483,-80.1153,Oil,2496
7733,2007-12-07,MT Hebei Spirit,Korea,36.8322,126041,Oil,2497
7725,2007-12-05,BP/ARCO Tank Farm,"Harbor Island, Seattle, WA",47582,-122357,Oil,2498
7724,2007-12-04,Red Pass Pipeline Release,"Mississippi Delta, LA",29225,-89.3958,Oil,2499
7722,2007-12-03,Barge Tamara V,"Guam, Pacific Ocean",13.4831,144.74,Oil,2500
7723,2007-12-03,"DELTA BENGAL, Abandoned Pipeline ","Little Lake, LA",29.54,-90.1672,Oil,2501
7720,2007-12-02,Tug Deschutes,"Snake River, WA",46.2477,-118962,Oil,2502
7719,2007-12-01,M/V Ceci,"Winyah Bay, SC",32.2009,-79.1652,Oil,2503
7718,2007-11-27,MSC KOREA,"Savannah River, Ga",32.1,-81.0,Oil,2504
7717,2007-11-23,Evergreen Timber House Boat,"George Inlet, SE Alaska",55455,-131478,Oil,2505
7716,2007-11-22,Tarball Mystery Spill,"So Shore Long Island, NY",40.5833,-73.6767,Oil,2506
7715,2007-11-21,Port Heiden Dump Site,"Alaska Peninsula, Bering Sea side",56.9164,-158684,Oil,2507
7713,2007-11-17,M/V Seaboard Rio Haina,"Jacksonville, FL",30.6775,-81.4644,Oil,2508
7714,2007-11-17,"Sunken Fishing Vessel, MAMA JUNE",Gulf of Mexico,28184,-92.6863,Oil,2509
7712,2007-11-16,Platform Hondo,"5 nm off Santa Barbara, CA",34.4,-120117,Oil,2510
7711,2007-11-12,Tampa Bay Pipeline Anhydrous Ammonia Release,"Riverview, east of Tampa, FL",27.8683,-82.3264,Chemical,2511
7709,2007-11-08,Spirit of Nantucket,"Intracoastal Waterway, VA",36665,-76.0614,Oil,2512
7708,2007-11-07,M/V Cosco Busan,"San Francisco Bay, CA",37.8005,-122372,Oil,2513
7707,2007-11-05,Harvest Oil platform,"Breton Sound, LA",29.5392,-89.2622,Oil,2514
7706,2007-11-05,Sabine Bank pipeline leak,"Sabine Bank, TX",29.5417,-94.1417,Oil,2515
7704,2007-10-29,M/V SCF TOMSK,Dominican Republic,18.44,-69.2517,Oil,2516
7703,2007-10-26,Sunken Fishing Vessel LA7516EG,"Dead Women Pass, Mississippi Delta, LA",29.2552,-89.1155,Oil,2517
7702,2007-10-23,Sterling Exploration Pipeline Discharge,"Jefferson Co., TX",29.6233,-94.1968,Oil,2518
7701,2007-10-12,F/V Miss Cindy II,"10 miles Off Cumberland Island, Ga",30.8967,-81305,Oil,2519
7700,2007-10-11,Fishing vessel aground,"Barnegat Light, NJ",39.7667,-74.1,Oil,2520
7699,2007-10-10,T/V Tigani,"Delaware River, Paulsboro, NJ",39.8545,-75.2276,Oil,2521
7698,2007-10-05,Barge OB6,"Ugashik Bay, AK",57.5733,-157595,Oil,2522
7697,2007-10-01,Bayou Sorrel Oil Spill,"Atchafalaya Basin, LA",30.1647,-91.3896,Oil,2523
7696,2007-09-13,Kivalina Village,NW Alaska,67.7267,-164536,Oil,2524
7695,2007-09-06,Cotton Patch Bayou Acid Release,"Pasadena, Harris County, Texas",29.7336,-95.1981,Chemical,2525
7694,2007-09-04,Barataria Bay Mystery Slick,"Inside Barataria Bay, LA",29.2819,-89.9522,Oil,2526
7693,2007-09-04,Sweet Dreams,"Wrightsville Beach, NC",34.1797,-77.8032,Oil,2527
7692,2007-09-03,F/V PAPA GEORGE,"Off Willapa Bay, OR",46.4675,-124209,Oil,2528
7691,2007-09-02,F/V Secret,"6 miles south of Umpqua R, OR",43.5698,-124287,Oil,2529
7690,2007-08-31,USS New Orleans,"Off San Clemente Island, CA",32.5667,-118.6,Oil,2530
7689,2007-08-30,Mystery oil slick-south coast of PR,"Guanica-Bahia de Guayanilla, Puerto Rico",17.9325,-66.8438,Oil,2531
7688,2007-08-23,Acid Fumes During Vessel Cleaning,"Mississippi River near St. Rose, LA",29.9417,-90.3083,Chemical,2532
7687,2007-08-21,Offshore mystery sheens,"San Diego, CA",32.7667,-117817,Oil,2533
7686,2007-08-18,F/V Aldebaran,"Revillagigedo Channel, AK",55.2438,-131438,Oil,2534
7685,2007-08-15,Diflouro Ethylene Tank Leak,"Charleston, SC",32.9,-79.9583,Chemical,2535
7684,2007-08-07,Meterhouse Canal Oil Spill,"Bateman Lake, Atchafalya Basin, LA",29.6472,-91.2389,Oil,2536
7683,2007-08-05,Mystery Spill,"Neah Bay, WA",48.3835,-124742,Oil,2537
7682,2007-08-01,F/V Rough Seas,"Little Egg Inlet, NJ",39485,-74.2917,Oil,2538
7680,2007-07-29,MP 21 Platform Allision and Oil Spill,"Breton Sound GOM, LA",29.5642,-89.3358,Oil,2539
7681,2007-07-29,Mystery spill,"Green Canyon Block 168, Offshore, LA",27.7797,-90.1767,Oil,2540
7678,2007-07-25,M/V Pegasus,"Sunshine Cove, AK",58.6035,-134926,Oil,2541
7679,2007-07-22,F/V Nordic Viking,"Prince William Sound, AK",60.7137,-146194,Oil,2542
7677,2007-07-20,F/V Christine Ann,"Crystal River, FL",28.9333,-82.8167,Oil,2543
7675,2007-07-14,Grounded vessel,"Rogue River Reef, OR",42.4633,-124.5,Oil,2544
7676,2007-07-14,Mystery sheen,"Off Tatoosh Island, WA",48.4039,-124791,Oil,2545
7673,2007-07-13,Tug Russel B Murray,"Hampton Roads, VA",36.9633,-76384,Oil,2546
7672,2007-07-12,T/V WHITE SEA,"Ambrose Channel, New York",40.5483,-74.0217,Oil,2547
7674,2007-07-11,M/V HAI TONG #7 ,375 Miles NW of Guam,16.9267,139435,Other,2548
7671,2007-07-06,Bering Sea sheen,140 nm WNW St Matthew Island,61.2817,-177807,Oil,2549
7670,2007-07-06,Grand Isle 47C,"Sector Morgan City, LA",28.9845,-90.2167,Oil,2550
7669,2007-07-01,T/V Eagle Otome,"30nm off Galveston , TX",29.0825,-94.2497,Oil,2551
7668,2007-06-29,Diesel spill Breton Sound,"2 nm from Breton Is, LA",29.45,-89.15,Oil,2552
7666,2007-06-25,MP 288 Oil Spill,"Offshore, LA",29.24,-88.4117,Oil,2553
7664,2007-06-23,M/V Koznitsa,"Off Brunswick, Ga",31.0458,-81.2417,Oil,2554
7665,2007-06-21,Dolphins,"Oceanside, Ca",33.2047,-117395,Other,2555
7663,2007-06-21,Mystery Sheen,"Off Newport, RI",41.4,-71.3333,Other,2556
7662,2007-06-19,Mystery spill Vashon Is.,"Burton Beach, Quartermaster Harbor, WA",47.3966,-122463,Oil,2557
7661,2007-06-18,NOAA R/V CYCLOPS R2601,"Monroe, MI",41.9072,-83.3744,Oil,2558
7660,2007-06-11,Vermilion Parish Well Blowout,"Vermilion Parish, LA",29.5619,-92.2389,Oil,2559
7659,2007-06-09,Mystery Slick,"Off Shore Matansas Inlet, FL",29.5477,-80.6519,Oil,2560
7658,2007-06-07,Grounded Barge,3/4 mile offshore east of Calcasieu Entrance,28.7707,-93.1951,Oil,2561
7657,2007-06-07,Main Pass Mystery Spill,"About 30 nm East of Main Pass, Miss R",29.2469,-88.4011,Oil,2562
7655,2007-06-06,Bayou Pigeon Oil Spill,"Atchafalaya River Basin, LA",30.0344,-91.4233,Oil,2563
7654,2007-06-05,Cessna Citation,"Milwaukee, WI",43.0383,-87848,Oil,2564
7656,2007-06-04,Dead Humpback Whale,Off Cape Cod,41.5583,-69.02,Other,2565
7653,2007-05-31,Mystery  spill,"Encinitas, CA",33.1,-117367,Oil,2566
7652,2007-05-30,Garden Island Bay,"Mississippi River Delta, LA",29.0725,-89.1789,Oil,2567
7651,2007-05-25,Sunken Tug,"Chandelier Islands, LA",29.6667,-88.8833,Oil,2568
7649,2007-05-24,ITB Joyce Van Ekenbort,"St. Mary's River, MI",46.2833,-84.1333,Oil,2569
7648,2007-05-23,Grand Bay Tank Battery #12,Mississippi Delta LA ,29.3219,-89.2911,Oil,2570
7647,2007-05-21,Bay Marchand Oil Spill,"Offshore of Fourchon, LA",29.1003,-90.1617,Oil,2571
7646,2007-05-19,Small boat name unknown,7.5 nm off Tillamook Bay Or,45532,-124142,Oil,2572
7667,2007-05-17,South Pass 24 Flowline Spill,"Mississippi Delta, LA",29.0275,-89.3378,Oil,2573
7639,2007-05-15,Wayward Humpback Whales,"Sacramento River, CA",38.5625,-121552,Other,2574
7638,2007-05-13,Mystery slick: Possibly Sewage,"Offshore Ponce, FL",28.8667,-80.6333,Other,2575
7637,2007-05-07,M/V Paris Express-lost containers,"offshore Cape Hatteras, NC",35.0167,-75.05,Other,2576
7635,2007-04-28,F/V Miss Kathy,"Sebastioan Inlet, FL",27.8484,-80.4653,Oil,2577
7636,2007-04-28,Mystery Drums,"Port Everglades, FL",26.1017,-80.02,Other,2578
7634,2007-04-24,M/V Fifty-First Lady,"St Thomas, USVI",18335,-65.8483,Oil,2579
7633,2007-04-24,S/V Diva N Shore St Croix,USVI,17765,-64635,Oil,2580
7632,2007-04-21,F/V Miss Mary,"La Push, WA",47.9686,-125.28,Oil,2581
7630,2007-04-11,Tug American Challenger and Barge (Dredge ),"Off Charleston, SC",33.2775,-77.8332,Oil,2582
7629,2007-04-08,100 gallon diesel spill,"Off Hernando Beach, FL",28.5365,-82.7597,Oil,2583
7628,2007-04-05,Port Washington Dielectric Fluid,NY,40.8364,-70.6633,Other,2584
7626,2007-03-28,Moncla Marina Barge,"East Cote Blanche Bay, LA",29.4887,-91.6483,Oil,2585
7625,2007-03-28,M/V Antilles Two,"Tampa Bay, FL",27.6192,-82.6502,Oil,2586
7624,2007-03-26,M/V Anzhela Explorer,"West Hollywood Beach, FL",25.9671,-80.1112,Oil,2587
7623,2007-03-20,Yacht Mermaid,"Marathon, FL",24.7022,-81.0853,Oil,2588
7621,2007-03-17,Ferry American Pride,USVI,18.3132,-64.9188,Oil,2589
7622,2007-03-17,M/V Kobe Express grounding,NY,40.57,-74.04,Oil,2590
7631,2007-03-16,Right Whale,"Cape Hatteras, NC",35.3479,-75.1966,Oil,2591
7620,2007-03-12,Mystery Spill,"60 NM offshore White Lake, LA",28.5594,-92.3442,Oil,2592
7619,2007-03-11,Wellhead Incident,"Little Lake, LA",29.5467,-90163,Oil,2593
7618,2007-03-06,South Pass Block 11 Oil Spill,LA,29.0387,-89.2787,Oil,2594
7617,2007-03-05,HCl Release at Gramercy Alumina Facility,"Gramercy, LA",30.0667,-90.7,Chemical,2595
7616,2007-03-02,Tank Vessel East Point,"Offshore, Atlantic Ocean",21.31,-58.01,Oil,2596
7615,2007-02-28,M/V Montrose grounding,"Chesapeake Bay, MD",38.6299,-76.4064,Oil,2597
7611,2007-02-24,Mystery Spill in Lake Machias,LA,29.7083,-89.4817,Oil,2598
7612,2007-02-24,Paraquat Drums,"Port Eads, LA",29.0,-89.15,Chemical,2599
7610,2007-02-23,Central Crude Valentine Terminal,"Lockport, LA",29.5901,-90444,Oil,2600
7608,2007-02-16,F/V Nisshin Maru,"Cape Adare, Antarctica",-73.33,176.3,Oil,2601
7607,2007-02-16,Natural Gas Release,"Bethune, SC",34414,-80348,Chemical,2602
7606,2007-02-08,Intercoastal City Diesel Spill,LA,29.7737,-92175,Oil,2603
7605,2007-02-07,F/V Island Charter,"Offshore Winyah Bay, SC",33.0836,-78.7178,Oil,2604
7604,2007-02-06,Mystery Pipeline Spill off SE Pass,LA,29.0719,-89.0022,Oil,2605
7613,2007-02-05,Fluorosilicic Acid,"Braithwaite, LA",29.8717,-89.9417,Chemical,2606
6156,2007-02-02,Oil Barge Fire,"Mississippi River near Vicksburg, MS",32156,-91003,Oil,2607
6155,2007-01-31,Mona Passage Mystery Spill,Dominican Republic and Puerto Rico,18.3833,-67.7,Oil,2608
6154,2007-01-22,F/V American Freedom,"Long Island, NY",40652,-72.46,Oil,2609
6153,2007-01-21,Well Blowout,"Bayou Perot, LA",29.6667,-90.1167,Oil,2610
6151,2007-01-16,Grand Bay Pipeline,"Grand Bay, LA",29.3183,-89.2917,Oil,2611
6152,2007-01-16,M/V Tong Cheng,Hawaiian Islands,20.6167,-164767,Oil,2612
6150,2007-01-03,Right Whale Carcass,GA,31.0334,-81.0525,Other,2613
6149,2006-12-30,F/V Wahine Kepaloa II,"Ni'ihau Island, HI",21.8087,-160193,Oil,2614
6148,2006-12-30,"Yacht ""Big Blow""","Sunk Off Crystal River, FL",28.8283,-82.8502,Oil,2615
6147,2006-12-29,F/V Kotobuki Maru No. 38,Midway Island,28.1933,-177355,Oil,2616
6146,2006-12-28,"Disabled  Lift Boat  ""Juan""","Offshore, LA",28.5374,-90.9807,Oil,2617
6145,2006-12-24,Planes Pipeline,"Offshore, TX",28.8317,-94.57,Oil,2618
6144,2006-12-06,Barge KIRBY 14625 - Taft,LA,30.0086,-90.4763,Chemical,2619
6142,2006-12-06,Raffinate Spill,"Port Allen Locks, Baton Rouge, LA",30.4341,-91.1953,Oil,2620
6143,2006-12-06,Tug Seneca,"Lake Superior, MI",46.6783,-85.54,Oil,2621
6141,2006-12-04,M/V Sea Honesty,"Adak,  Bering Sea, AK",54.7781,-174958,Oil,2622
6140,2006-11-22,CAI Inc. Explosion,"Danvers, MA",42.5467,-70.9167,Chemical,2623
6139,2006-11-18,Main Pass 21,"Breton Sound, LA",29.5651,-89.3374,Oil,2624
6138,2006-11-10,T/V Kristin Poling,"Rockaway Inlet, NY",40.5875,-73.7667,Oil,2625
6137,2006-11-07,F/V Medusa,"Off St Petersburg, FL",27.1033,-83.6383,Oil,2626
6136,2006-11-01,M/V Star Fuji,"Charleston, SC",32.6877,-79.7843,Chemical,2627
6135,2006-10-25,Barge Hilton,Honduras,15.8745,-87.8167,Oil,2628
6133,2006-10-22,Mystery Spill,"Empire Locks, LA",29.3804,-89.6092,Oil,2629
6134,2006-10-22,Tug LA MARIE,"Gulf of Mexico, LA",29.4492,-93.4278,Oil,2630
6131,2006-10-16,M/V Vagabond,"Virgin Gorda, BVI",18.4008,-64.4519,Oil,2631
6132,2006-10-16,Penn Maritime Barge P-120,"Long Island Sound, NY",40.9748,-72.7419,Oil,2632
6130,2006-10-06,Platform Elly,"Huntington Beach, CA",33.5822,-118128,Oil,2633
6129,2006-10-05,Barge MOR 152,"Belle Chasse, LA",29.8203,-90.0071,Oil,2634
6128,2006-10-05,Deck Barge,"Rhode Island Sound, RI",40.5176,-73.0261,Other,2635
6127,2006-10-03,Mystery Spill,"Offshore Pass A Loutre, LA",29.2875,-88.9203,Oil,2636
6126,2006-09-22,Mystery Diesel Spill,"New York, NY",40.6417,-74.1433,Oil,2637
6125,2006-09-20,Gas Well Blowout,"South Timbalier Block 8, LA",29.0536,-90.64,Oil,2638
6123,2006-09-18,Barge Alafia,"Tampa Bay, FL",27.6083,-82.9917,Oil,2639
6124,2006-09-18,Port Manatee Oil Spill,"Tampa Bay, FL",27.6417,-82.5667,Oil,2640
6122,2006-09-14,M/V Clipper Lasco,"Fort Lauderdale, FL",26.1178,-80.0838,Oil,2641
6120,2006-09-11,OSV Deep Stim 3,"Offshore South Pass, LA",28.94,-88.9019,Oil,2642
6121,2006-09-08,Conoco Phillips Bayway Refinery,"Carteret, NJ",40.63,-74.22,Oil,2643
6119,2006-09-06,M/V Toro,"St. Lawrence Seaway, NY",45.0,-74.6667,Oil,2644
6118,2006-09-05,Styrene Spill,"New Haven Harbor, CT",41.2949,-72.9036,Chemical,2645
6117,2006-09-04,Coastal Barge # 501,"Miami, FL",25.4544,-80.3056,Oil,2646
6115,2006-08-29,Fish Kill,"Mill Creek, Chelsea, MA",42.4017,-71.0119,Oil,2647
6116,2006-08-29,Super Typhoon Ioke,Wake Island,19.3,166.6,Oil,2648
6114,2006-08-27,Conoco-Phillips SO2,"Ferndale, WA",47.0,-122.0,Chemical,2649
6113,2006-08-21,Tank Vessel Solar 1,"Guimaras, Philippines",10.7,122567,Oil,2650
6111,2006-08-10,Vessel Hindcast,"Offshore of Cameron, LA",29.3999,-93.3494,Other,2651
6110,2006-08-08,F/V Virginia,"Eagle Cove, San Juan Island, WA",48.45,-123.0,Oil,2652
6108,2006-08-04,Dredge Barge,"Sturgeon Bay, Lake Michigan, WI",44322,-86851,Oil,2653
6107,2006-08-01,Chevron Platform,"Main Pass 77, LA",29.1808,-88.9031,Oil,2654
6106,2006-07-31,Power Plant Oil Spill,"Beirut, Lebanon",33.6,35.4,Oil,2655
6105,2006-07-30,S.S. Catala,"Ocean Shores, WA",46.5642,-124071,Oil,2656
6104,2006-07-26,OSV Gulf Dream,"SE Brenton Island, LA",29.3483,-89.0817,Oil,2657
6103,2006-07-24,R/R Cougar Ace,"North Pacific Ocean, AK",48.13,-174.27,Oil,2658
6102,2006-07-17,International Petroleum,"Wilmington, DE",39.7414,-75.5392,Oil,2659
6101,2006-07-17,Mystery Spill,"Savannah River, GA",32.0823,-81.0462,Oil,2660
6098,2006-07-12,Body drift Analysis,"Cape May, NJ",38.9343,-74.8668,Other,2661
6097,2006-07-12,Body Hindcast,"Offshore, NJ",40.24,-73.7102,Other,2662
6099,2006-07-12,F/V Five Gs,"Santa Cruz Island, CA",34.0172,-119622,Oil,2663
6100,2006-07-12,F/V Norqueen,"Sitka, AK",56.4113,-135042,Oil,2664
6096,2006-07-11,Mystery Spill,"Offshore Port Au Fer, LA",28.1843,-91.2687,Oil,2665
6095,2006-07-07,Mystery Sheen,"124 NM Offshore, LA",27.7275,-92822,Oil,2666
6094,2006-06-21,Citgo Refinery,"Calcasieu River, LA",30.1833,-93.3167,Oil,2667
6093,2006-06-12,Crude Tall Spill,"Savannah River, Savannah, Ga",32.0817,-81.0483,Oil,2668
6092,2006-06-12,Exxon/Mobil Terminal,"Boston, MA",42.3891,-71.0592,Oil,2669
6088,2006-05-17,M/V SPAR ORION,"Port Everglades, FL",26.0928,-80.1112,Oil,2670
6087,2006-05-16,F/V Special Lady,"Lake Salvador, LA",29759,-90.2278,Oil,2671
6086,2006-05-08,Pesticide Release,"Charleston, SC",32895,-79.9617,Chemical,2672
6085,2006-05-04,Drifting Abandoned Barge,"Gulf of Alaska, AK",48.34,-175.24,Oil,2673
6084,2006-05-03,Mystery slick,"Off Louisiana, LA",29.0536,-90.2581,Oil,2674
6083,2006-05-02,M/V Horizon Producer,"San Juan, Puerto Rico",19.4149,-65.7575,Oil,2675
6082,2006-05-01,M/V Crowley Ambassador,"Florida Keys, FL",25.4024,-80.0536,Oil,2676
6081,2006-04-28,Barge Hygrade 42,"St Croix, US Virgin Islands",17.7527,-64706,Oil,2677
6080,2006-04-27,T/V  Margara,"Tallaboa, Puerto Rico",17.95,-66.7267,Oil,2678
6078,2006-04-24,Mystery sheen,"Offshore Fourchon, LA",28.85,-90.1667,Oil,2679
6079,2006-04-24,Mystery Spill,"Delaware Bay, NJ",39.1667,-75.1667,Oil,2680
6077,2006-04-21,Barge w/Styrene,"Intercoastal Waterway MM110, LA",29.6611,-91.4328,Chemical,2681
6076,2006-04-20,Block 33 Mystery Spill,"Offshore, LA",29.0269,-89.9233,Oil,2682
6072,2006-04-09,CMS London Express,"Elliot Bay, WA",47.5889,-122346,Chemical,2683
6073,2006-04-05,F-16 Jet Crash,"Myrtle Beach, SC",33.3033,-78.4083,Oil,2684
6071,2006-03-31,F/V Blue North,"NW Unalaska Island, AK",53.6313,-167839,Oil,2685
6070,2006-03-24,M/V Empress of the North,"Columbia River, WA",45.5717,-122.36,Oil,2686
6069,2006-03-17,Elliott Bay Mystery Spill,"Seattle, WA",47.6,-122.35,Oil,2687
6067,2006-03-09,Irving Oil,"Chelsea Creek, MA",42.3975,-71.0104,Oil,2688
6066,2006-03-07,Hurricane Katrina Wreck Removal,LA,29.95,-90.0642,Oil,2689
6065,2006-03-03,MSC Ingrid: Ethyl Mercaptin,"Savannah, GA",32.0827,-81.0914,Chemical,2690
7614,2006-02-28,Chemical Barge Spill,"Brookport, IL",37.1257,-88.6533,Chemical,2691
6063,2006-02-23,F/V Relentless,"Half Moon Bay, CA",37.6,-122933,Other,2692
6062,2006-02-22,Mystery Spill,"Pralls Is., NY",40.6167,-74.2033,Oil,2693
7609,2006-02-17,Tank Barge Fire,"Pas A Loutre, LA",29.1417,-89.1967,Oil,2694
6061,2006-02-16,F/V Miss Caroline,"Montauk Pt, NY",40.8333,-71.8967,Oil,2695
6060,2006-02-13,Chevron Facility,"Sewarren, NJ",40544,-74256,Oil,2696
6057,2006-02-02,LOOP Mystery Spill,"Coastal, LA",29.0562,-90.1827,Oil,2697
6058,2006-02-02,T/V Seabulk Pride,"Nikiski, AK",60.6767,-151403,Oil,2698
6055,2006-02-01,Main Pass Block 299,"Offshore, LA",29.2686,-88.7558,Oil,2699
6052,2006-01-26,Asphalt Barge M-53,"Louisville, KY",38.2819,-85.7986,Oil,2700
6051,2006-01-23,F/V Chovie Clipper,"Catalina Island, CA",33.45,-118483,Oil,2701
6050,2006-01-21,Barge Energy 5501,"New Haven, CT",41.2822,-72.9118,Oil,2702
6047,2006-01-18,Tank Barge Maritrans-192,"Offshore Cape Fear, NC",33.4869,-77.7333,Oil,2703
6049,2006-01-18,Tug Valour,NC,33285,-77.69,Oil,2704
6046,2006-01-17,F/V Captain Chance,"Near Tampa, FL",28.15,-82.8317,Oil,2705
6045,2006-01-13,Hurricane Katrina Debris Fire,"Southern Scrap, New Orleans, LA",29.9876,-90.0145,Chemical,2706
6044,2006-01-12,Mystery Sheen,"Off Grand Isle, LA",29.0192,-90.0683,Oil,2707
6040,2006-01-10,F/V Northern Orion,"Offshore, Oregon",46.1034,-124473,Oil,2708
6043,2006-01-10,Island End River Mystery Spill,"Boston, MA",42.3911,-71.0516,Oil,2709
6039,2006-01-09,F/V Infidel,"SSW of Catalina Island, CA",33.2978,-118317,Oil,2710
6038,2006-01-06,F/V  Buccaneer,"Point Mugu, CA",34.0467,-119117,Oil,2711
6037,2006-01-03,F/V Hail Mary II,"Long Island, NY",40.85,-72.4833,Oil,2712
6036,2005-12-28,M/V Panama,"Ensenada, Mexico",31.8591,-116618,Oil,2713
6035,2005-12-19,Missing Rowan MODUs,LA,28.0739,-92.6989,Other,2714
6034,2005-12-16,Conoco-Phillips Bayway,NJ,40.6081,-74.2289,Oil,2715
6033,2005-12-15,F/V Sky Sun,"Cape Kumukahi, HI",19465,-154826,Oil,2716
6032,2005-12-14,F/V Captain A.B.,FL,30.1183,-81345,Oil,2717
