id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
9159,2015-08-17,Sitka Power Plant,"Sitka, Alaska",57.053055,-135.334722,Oil,,diesel,,,,,,30000,0,"On August 15, USCG received a report of a diesel release at the Sitka, Alaska, Power Plant.  Approximately 30,000 gallons of diesel was released to secondary containment; some diesel flowed from secondary containment into a local storm drain.  Sheen and a strong odor of diesel was reported at a storm drain outfall at Eagle Beach.  USCG requested a fates analysis for the diesel in secondary containment in order to estimate how much diesel was released through the storm drain."
9158,2015-08-13,FV Sheryl Ann,"Spruce Island, Alaska",57.8357333333,-152.3,Oil,Grounding,diesel,,,,,,1000,0,"On August 13, 2015, USCG received a report of the F/V Sheryl Ann hard aground near Spruce Island, near Kodiak, Alaska. The Sheryl Ann is a 47ft purse seine, 26GT, with 1000 gallon fuel capacity. Vessel master reports approximately 250 gallons of diesel on board at the time of the incident. "
9156,2015-08-11,FV Egegik Spirit,"Olsen Island, Alaska",60.8763833333,-147.570583333,Oil,Grounding,diesel,,,,,,5000,0,"On August 11, 2015, the 86-FT Fishing Tender Egegik Spirit grounded after dragging anchor near Olsen Island, Prince William Sound, AK.  The total fuel capacity is reported to be 5,000 gallons.  The vessel also has approximately 94,000 lbs of fish on board.  USCG Valdez requests fate and trajectory and resources at risk analysis. "
9155,2015-08-10,MV Challenger/Barge,"Nushagak River, Alaska",59.2616666667,-157.652166667,Oil,,diesel,,,,,,300,0,"On August 10, 2015, the MV Challenger with a barge in side tow, sank on the Nushagak River approximately two miles downstream of Ekwok, Alaska. The M/V Challenger is reported to have a maximum capacity of 300 gallons of diesel, with 100 gallons of diesel being reported onboard at the time of the sinking. "
8972,2015-08-02,FV Icelander,"Latouche Island, Alaska",60075,-147.856333333,Oil,Grounding,diesel,,,,,,15000,0,"On August 2, 2015, the 82 foot F/V ICELANDER ran aground on Latouche Island, Alaska.  Vessel has approximately 12,000-15,000 gallons of diesel on board with 200 gallons of lube oil and 250 gallons of hydraulic oil on board."
8971,2015-08-02,IMTT Bayonne,"Bayonne, NJ",40.6483333333,-74.1116666667,Oil,Pipeline,#6 oil,1,0,,,,14700,0,"On August 2, 2015, the USCG Sector New York notified NOAA of an oil spill from a pipeline into the Kill Van Kull, near Bayonne, NJ. The source of the oil is a pipeline owned by IMTT. It was estimated that 350 barrels of #6 oil was released at 2200 on the night of 1 August. The company reported that most of the oil was contained in boom. The USCG requested a trajectory to help locate any uncontained oil at first light."
8968,2015-07-21,UTV CHARLIE BOY,"Mississippi River, St. Louis, MO",38.5343,-90.25788,Oil,,Diesel,,,,,,9500,0,"On July 19, 2015, the tug 61 foot towing vessel CHARLIE BOY capsized and sank at MM 173 on the Upper Mississippi River. The vessel has an approximate 9,350 gallons of fuel and other oils on board. One crew member is missing."
8966,2015-07-20,Barge Collision,"Texas City, TX",29367,-94785,Oil,Collision,"Naptha,",,,,,,336000,0,"On July 20, 2015, USCG Sector Houston-Galveston contacted the NOAA SSC regarding  a barge collision near the Texas City Y.  One barge, containing naptha, was reported to have a punctured tank. Specific amount released unknown at time of report. Barge had been pushed to the bank, and was reported to be on fire.  A second barge, containing toluene, was involved in the collision, but was reported to be secure.  Chemical fate and properties information was requested and provided."
8967,2015-07-20,East Wax Lake Pipeline Leak,"Belle Isle, LA",29.5513888889,-91.39,Oil,Pipeline,"Crude Oil Condensate, produced water",,,,,1,2100,0,"On July 20, 2015, the USCG MSU Morgan City contacted the NOAA SSC to request evaluation of a pipeline leak site in a marsh for a potential in-situ burn(ISB). Products discharged in the marsh include natural gas condensate, crude oil, and produced water. USCG also requested assistance in documenting resources at risk and coordination with federal and state agencies. "
8965,2015-07-17,FV Revelation,"Kvichak Bay, Alaska",58.7916666667,-157.408333333,Oil,,diesel,,,,,,100,0,"On July 16, 2015, the 29-foot fishing vessel ""Revelation"" capsized in Kvichak Bay, Alaska, due to an unusually high amount of catch in their nets, high winds, and the positioning of the boat on the incoming tide.   The vessel had less than 100 gallons of diesl onboard. USCG Sector Anchorage requested information on Resources at Risk."
8964,2015-07-16,FV North Star,"Kvichak Bay, Alaska",58.6666666667,-157.45,Oil,,diesel,,,,,,75,0,"On July 16, 2015, the 32-foot fishing vessel ""North Star"" sank in Kvichak Bay, Alaska.  The vessel grounded at low tide, and became swamped by the incoming tide. The North Star has approximately 75 gallons of diesel on board. USCG Sector Anchorage requested information on Resources at Risk."
8962,2015-07-14,FV Copper Star,"Hawkins Island, Alaska",60.5231666667,-146.207166667,Oil,Grounding,diesel,,,,,,2000,0,"On July 14, 2015, the FV Copper Star, a 76 foot steel hulled fishing tender, ran aground at Hawkins Island in Prince William Sound. The vessel is reported to have approximately 1,000 to 2,000 gallons of diesel on board. Fuel tanks are not reported to be leaking. The USCG has requested Resources at Risk information and assistance with coordination with USFWS and NMFS."
8963,2015-07-14,FV Elizabeth F,"False Pass, Alaska",54.7856666667,-163.368833333,Oil,Grounding,diesel,,,,,,5000,0,"On July 14, 2015, the FV Elizabeth F, an 81 foot fishing vessel grounded near False Pass, Alaska.  The fishing vessel is listing on its starboard side with five thousand gallons of diesel fuel on board.  Initially, a sheen was reported but has dissipated in the last hour.  The master of the vessel reported that the sheen came from a discharge of 1 gallon of hydraulic oil.  The Elizabeth F will attempt to refloat at the next high tide.  The vessel does not have catch on board. USCG is requesting Resources at Risk for the area. "
8957,2015-07-06,Private Recreation Vessel,"Patricia Cay, St Thomas, USVI",18.3034333333,-64.8728166667,Oil,Coral|Grounding,gasoline,,,,,,12,0,"On July 5, 2015, the USCG San Juan notified the SSC that a 22 foot recreational vessel grounded on a reef in St. Thomas, USVI.  The  vessel reportedly had 12 gallons of gasoline aboard and there may have been impact to the coral associated with the grounding."
8958,2015-07-06,Sacraficio II,"Mona Island, Puerto Rico",18.06,-67.8633333333,Oil,Grounding,diesel,,,,,,320,0,"On July 6, 2015, the USCG Sector San Juan notified the SSC that the 50 foot passenger vessel, Sacraficio II had grounded on Mona Island, Puerto Rico.  The grounding occurred on July 5.  The vessel has 320 gallons of diesel onboard. The vessel appears to be grounded on sand only on or near the shoreline which is Hawksbill seaturtle critical habitat. No indications of coral impacts have been reported. "
8956,2015-07-02,"Barge Collision, LMR MM150","Vacherie, LA",30.0117833333,-90.7283361111,Chemical,Collision,Caustic soda (NAOH),,,,,,420000,0,"On July 2, 2015, USCG Sector New Orleans notified NOAA about a barge collision on the Lower Mississippi River, near mile marker 150.  One barge sank, reportedly carrying a load of caustic soda (NaOH).  USCG requested potential fate of the material."
8954,2015-06-30,M/V Sharon,"Dauphin Island, AL",30.2248333333,-88.3153333333,Oil,Grounding,marine diesel,,,,,,500,0,"On June 30, 2015, the USCG Sector Mobile contacted the NOAA SSC regarding a 53 ft wooden hulled fishing vessel which has run aground off the west end of Dauphin Island, AL. The vessel is believed to have 500 gallons of marine diesel aboard and no discharge has been reported. USCG has requested a worst case discharge analysis. "
8955,2015-06-30,WWII Seaplane N85U,"Flora-Bama, Perdido Key, FL",30.279537,-87.518156,Oil,Grounding,aviation fuel avgas,,,,,,400,4,"On June 30, 2015, the USCG Sector Mobile contacted the NOAA SSC regarding a WWII era seaplane which has run aground on the sandbar about 50 feet from shore on Perdido Key, FL. The seaplane is believed to be carrying 400 gallons of aviation gas (avgas). No discharge has been reported. The seaplane was involved in a movie being filmed locally and experienced mechanical problems forcing it to land. Upon landing, the seaplane began to take on water and was intentionally run aground onto the sandbar. USCG is requesting a worst case discharge analysis."
8953,2015-06-28,Space X Dragon Rocket Incident,"150 miles offshore Jacksonville, FL",30.2174,-78.8237,Chemical,,Monomethylhydrazine and Dinitrogen Tetroxide,,,,,,240,0,"On June 28, 2015, a Space X Dragon rocket that was launched from Cape Canaveral, Florida, exploded several minutes after launch. The debris and payload of the rocket crashed offshore approximately 150 miles off Jacksonville, FL.  The USCG contacted the NOAA SSC to assist with hazard assessment for rocket fuels that may have survived the explosion."
8952,2015-06-21,Bolivar Island Mystery Oil Seepage,"Bolivar Peninsula, TX",29.48315,-94.55991,Oil,Pipeline,Crude oil,,,,,,4200,0,"On June 21, 2015, the USCG Marine Safety Unit at Texas City, Texas, notified the NOAA SSC of a suspected crude oil pipeline break on a Bolivar Peninsula beach.  The suspected break was discovered by a harbor patrol responding to a separate incident on June 20.  A responsible party has not been identified.  Amount released and rate of release are unknown at this point. No oil has been observed reaching the water, but surveys of the dune area revealed sheen in water pools among the dunes.  "
8951,2015-06-16,Orange Peel Oil Spill,"Passaic River, NJ",40.8136833333,-74.3443722222,Oil,,Orange Peel Oil,,,,,,700,0,"On June 16, 2015, The NOAA SSC was notified by USCG Sector New York of a 700 gallon orange oil spill into a small stream that leads into the Passaic River, near East Hanover, NJ.  The incident occurred on June 15. The USCG requested potential fate and effects information on the product."
8950,2015-06-15,F/V Robert C,"Martha's Vineyard, MA",41.3681666667,-70798,Oil,,Diesel,,,,,,250,0,"On June 15, 2015, the fishing vessel ""Robert C"" sank approximately 1.5 miles off the west side of Martha's Vineyard in about 60 feet of water. The vessel was reportedly carrying 180 gallons of diesel fuel. "
8949,2015-06-10,Adams Slip,"Greens Bayou, Houston Ship Channel, TX",29741,-95175,Oil,Collision,petroleum,,,,,,29400,0,"On June 10, 2015, the NOAA SSC received report from USCG Sector Houston regarding allision between two Kirby Inland Marine barges in the vicinity of Greens Bayou, Houston Ship Channel. The Kirby Barge 28018 hit the Kirby Barge 28020 while it was tied up. The Kirby Barge 28020 was reported to be leaking petroleum naphtha, a light petroleum product that readily evaporates.  The USCG requested Aloha (Areal Locations of Hazardous Atmospheres) analysis. "
8948,2015-06-10,FV Kupreanof,"Cape Spencer, Alaska",58.3256166667,-138.249833333,Oil,Derelict,diesel,,,,,,7200,0,"On June 10, 2015, the FV Kupreanof, an 80' fishing vessel, sank approximately 45 nautical miles NNW of Cape Spencer (west of Glacier Bay National Park & Preserve). The maximum fuel capacity is 7,200 gallons of diesel, with another 100 gallons other oils. USCG Sector Juneau has requested a fates analysis and trajectory for the 7200 gallons of diesel."
8947,2015-06-09,Loading Arm Discharge,"Port Neches, TX",29.9916861111,-93.93705,Oil,,Sweet Louisiana Crude,,,,,,10,0,"On June 9, 2015, MSU Port Arthur notified the NOAA SSC of a discharge of 10 gallons of sweet Louisiana crude oil from a loading arm at the Oil Tanking terminal on the Neches River.  The USCG requested a trajectory analysis for the spilled oil."
8946,2015-06-07,Breton Sound 21 Well,"Breton Sound, LA",29.578611,-89.1175,Oil,,crude oil,0,,,,,37,0,"On June 7, 2015, NOAA was notified by USCG a discharge from Texas Petroleum Investment Company's (TPIC) Breton Sound 21 well that occurred on June 6, 2015. The source of the discharge was a leak that developed on the surface casing of a saltwater injection well. Initial sheen was estimated to 37 gallons based on sheen calculations from an overflight that was conducted on 6 June. USCG requested a trajectory and Resources at Risk analysis."
8945,2015-06-04,M/V Gorham,"Bromley, Kentucky",39.07956,-84.57061,Oil,,Bilge Slops / Number 6 Fuel Oil,,,,,,10000,0,"On June 4th, 2015, Sector Ohio Valley notified the NOAA SSC regarding a 40 foot x 2 mile rainbow sheen originating from the M/V Gorham's bilge discharge.  The M/V Gorham is moored along the Kentucky side of the Ohio River near Bromley, Kentucky. USCG has requested fate, trajectory, and resources at risk for the potential release of 10,000 gallons of number 6 fuel oil.                    "
8943,2015-06-03,Con Edison Transformer Oil,"Harlem River, New York, NY",40.860575,-73.9171916667,Oil,Pipeline,,,,,,,400000,0,"On June 3, 2015, the USCG Sector New York notified the NOAA SSC of a dielectric oil spill from a Con Edison power line.  Con Edison is working to find the breach in the line and conduct oil recovery, line repair and soil remediation. "
8941,2015-05-30,"Sunken Tug, LMR Mile Marker 163","New Orleans, LA",30.0638888889,-90.8636111111,Oil,,"Diesel, small amount of lube oil",,,,,,8000,0,"On May 30th, 2015, the USCG Sector NOLA notified the NOAA SSC regarding a sunken tug at Mile Marker (MM) 163 on the Lower Mississippi River.  Potential fuel on board included 8,000 gallons of diesel fuel, and 125 gallons of lube oil.  Amount released is unknown at this time, but facility downriver at MM 161 reported smelling fuel. Trajectory support was requested."
8936,2015-05-23,37 ft boat sinks in Columbia River,"West of Sand Island, WA",46.2705,-124.033333333,Oil,,diesel,,,,,,350,0,"On May 23,2015, a 37' wooden boat sank just inside the entrance to the Columbia river with 350 gallons of diesel fuel.  No spill reported."
8937,2015-05-23,LC Thors Hammer,"Port Graham, Cook Inlet, Alaska",59.31857,-151.99898,Oil,,diesel,,,,,,5000,0,"On May 23, 2015, the USCG notified the Alaska SSC about a spill in Cook Inlet, AK. The landing craft ""Thors Hammer"" was transiting from Seward to Bristol Bay with a 9000 gallon triple axel tanker on board. The vessel encountered rough seas and the tanker truck broke loose from its lashings and punctured the truck's diesel cargo tanks releasing approximately 4500 gallons of diesel onto the deck and into the water. The USCG requested fate and trajectory analysis for the spilled product."
8935,2015-05-22,Breton Sound 21 Platform Fire,"Breton Sound, LA",29.5786111111,-89.1175,Oil,,Sweet Lousiana Crude (probable-actual unknown),0,,,,,168000,0,"On May 22, 2015, the USCG Sector NOLA notified the NOAA SSC of a a platform fire in Breton Sound, LA.  Incident occurred at 0210 CDT. Platform has been evacuated, and minimal information is available at this point.  USCG has requested worst-case trajectory for the 4,000 barrels."
8934,2015-05-19,Refugio Incident,"Santa Barbara, CA",34.4623472222,-120.086875,Oil,Pipeline,crude oil,1,1,,,,21000,10,"On May 19, 2015 the NOAA was notified of a 24-inch pipeline rupture that occurred earlier today near Refugio State Beach in Santa Barbara County, CA. An estimated 500 barrels (21,000 gallons) of crude oil was released on the shoreside of Hwy 101 which then flowed into the Pacific Ocean. The source has since been secured. USCG personnel estimated the size of the sheen to be 3.5 NM along the beach and 50-100 yards into the water. Oil Spill Recovery Organizations are on-scene to conduct cleanup operations. California Department of Fish and Wildlife has ordered beach closures. The US Coast Guard has stood up Incident Management Team and is conducting overflights. NOAA has been requested to provide fate and effects of the crude oil and Resources at Risk information."
8933,2015-05-17,Vessel Collision,"17 m south of Long Island, NY",40.55,-72.4733333333,Oil,Collision,Diesel fuel,0,,,,,730,0,"On Sunday May 17, 2015, NOAA was notified of a collision between the fishing vessel Elizabeth J and the recreational vessel Nina Marie approximately 17 miles south of Patchogue, NY. All persons were rescued by the USCG. It was estimated that the combined total oil on both vessels added up to 730 gallons of diesel fuel. The fishing vessel sank and the recreational vessel was towed back to port. "
8930,2015-05-15,M/V Aubi,"Punta Tuna, Arecibo, Puerto Rico",18.4913888889,-67.9788888889,Oil,Coral|Grounding,diesel fuel,,,,,,800,0,"On May 14, 2015, the M/V Aubi, a powered catamaran, ran aground in the vicinity of Punta Tuna, Aercibo, Puerto Rico. The aluminum vessel is reported to contain 800 gallons of diesel fuel. A towing company has been hired for salvage operations. The vessel is hard aground and there are coral in the area. Coral damage has been reported due to the grounding."
8931,2015-05-15,Mystery Sheen,"Sasa Bay, Apra Harbor, Guam",13.4466666667,144.673611111,Oil,,diesel,,,,,,1500,0,"On May 15, 2015, the USCG Sector Guam has notified the NOAA SSC of a mystery sheen observed in Sasa Bay, Apra Harbor, Guam in the aftermath of Typhoon Dolphin.  The sheen is reported to be approximately 30 feet by 300 feet and is blowing into Sasa Bay. The sheen is suspected to be from a 50-foot trawler sunken about 60 feet offshore on the Navy side of Apra Harbor. The vessel reportedly contains 1500 gallons of diesel onboard. Currently the release appears to be small and continuous. The area of sheen is of concern because of proximity to the Sasa Bay Marine Preserve and a large stand of mangroves."
8929,2015-05-10,Indian Point Energy Center,"Buchanan, NY",41.2705111111,-73.9542555556,Oil,,Transformer oil,1,,,,,17000,0,"On May 10, 2015, NOAA was notified by the USCG Sector New York that after a fire and explosion at the Indian Point Nuclear Power Plant in Buchanan, NY (along the eastern shore of the Hudson River) approximately 17,000 gallons of transformer oil had been released into a diked area. Initially no oil was reported in the Hudson River, but later a sheen was observed and the USCG requested trajectory support."
8926,2015-05-06,Energy XXI platform West Delta Block 73/74 ,Gulf of Mexico,28.94733,-90.70592,Oil,,crude oil,,,,,,11,0,"On 6 May 2015, the USCG MSU Morgan City contacted the NOAA SSC regarding a minor release (11 gallons) of crude oil from a platform located approximately 7 miles south of Isles Dernieres Barrier Islands Refuge. USCG is requesting information on fate and trajectory. "
8921,2015-05-03,F/V Sea Beast,"Off Olympic Coast, WA",47775,-124.92,Oil,Derelict,diesel,0,0,0,0,0,500,0,"On May 3, 2015 the Coast Guard notified NOAA of the sinking of the F/V Sea Beast in the Olympic National Marine Sanctuary, with a potential of 500 gallons of diesel on board."
8914,2015-04-21,Cedar Bayou Mystery Spill,"Baytown, Texas",29.75268,-94.92564,Oil,Mystery Substance,suspected oil product possibly biodiesel,1,,,,,1680,0,"On April 21, 2015, the NOAA SSC was notified by the USCG Sector Houston regarding a mystery spill in Cedar Bayou east of Baytown, Texas.  The incident occurred on or around evening of 18 April 2015. Initial estimates of the spill are 20-40 bbls. Product spilled is unknown. The USCG is seeking assistance in spilled product identification and locating possible source of release.  "
8915,2015-04-21,F/V Northern Pride,"Swikshak Bay, Alaska",58.77585,-151.277416667,Oil,,Diesel,,,,,,4200,0,"On April 21, 2015, the 82-foot F/V Northern pride caught fire 6nm off Marmot Island, near Kodiak, Alaska. USCG helo rescued 3 personnel from a life raft near the vessel. USCG reports 4200 gallons diesel and several hundred gallons of lube and hydraulic fluid onboard. USCG requested spill trajectory and fate analysis. On April 23, the vessel could not be located and was thought to be lost and sunk. On April 28, the vessel was found upside-down and aground in Swikshak Bay. USCG again requested trajectory information and Resources at Risk. On May 7, the vessel hull broke free of the super-structure and floated 5 miles to the southwest and grounded on Kaguyak beach north of Chiniak Lagoon."
8913,2015-04-18,F/V COSAIR,"Off Grays Harbor, WA",47.0701666667,-124.8475,Oil,,diesel,,,,,,2000,0,"On April 18, 2015, the USCG Sector Columbia River notified the NOAA SSC that the F/V COSAIR sank today approximately 30 miles off of Grays Harbor, WA.  The vessel was reported to have about 2000 gallons of diesel fuel on board. A USCG helicopter overflight reported a light sheen was observed and a trajectory analysis was requested."
8912,2015-04-17,Phillips 66 Pipeline Rupture,"Cahokia Canal, IL",38.8060215,-90.0994924,Oil,Pipeline,Diesel,,,,,,22000,0,"On April 17, 2015, the USCG contacted the NOAA SSC for consultation on a pipeline spill in Illinois.  An underwater 8” pipeline carrying Low Sulphur Diesel across the Cahokia Canal ruptured with an estimated 1200-3000 gallons of product spilling before being secured.  The Cahokia Canal leads to the Mississippi River."
8911,2015-04-15,Pipeline Leak (Condensate),"Galveston Bay, TX ",29.4829666667,-94.8944138889,Oil,Collision,Condensate ,,,,,,80000,0,"On April 14, 2015, the USCG MSU Texas City contacted the NOAA SSC requesting assessment of potential discharge of an oil condensate pipeline currently under repair.  The pipeline currently has a pinhole leak and divers are working to locate and repair the leak.  "
8909,2015-04-13,Targa Terminals Houston Ship Channel,"Houston, Texas",29.740308,-95.209632,Oil,,HFO 380,1,,,,,42,0,"On April 13, 2015, the USCG Sector Houston notified the NOAA SSC of an incident involving the release of 1 bbl of HFO (Heavy Fuel Oil) 380 into the Houston Ship Channel during barge transfer operations. Approximately 6 bbls of oil were released to the deck of the vessel and barge during the incident. "
8907,2015-04-10,Sunken deck barge,ICW near Horn Island Gulf of Mexico,30.2548333333,-88609,Oil,,diesel and gasoline,,,,,,300,0,"On April 10, 2015, the USCG Sector Mobile notified the NOAA SSC of an incident involving a dredge pontoon barge (deck barge) that sank in/near the Inter-coastal waterway (ICW) northeast of Horn Island (approximately 9 miles south of Pascagoula, MS). Report indicates approximately 13 pontoon barges carrying various equipment including 2 gasoline generators and one tender vessel (25ft) with total of approximately 300 gallons of fuel on board. USCG is requesting fate and trajectory information for worst case release. No release has been reported. "
8906,2015-04-09,Leaking Tank Battery,"Plaquemines, LA",29.0721666667,-89159,Oil,,Crude Oil,,,,,,126,0,"On April 9, 2015, the USCG Sector NOLA advised the NOAA SSC of a leaking tank battery near Johnson Pass in Plaquemines Parish, Louisiana.   The source is secured and an OSRO is on-site. Coast Guard is sending an overflight.  Incident area is near Pass A Loutre WMA."
8905,2015-04-06,Allision at MM 160 LMR,"Lower Mississippi River, LA",30.0422333333,-90.8412472222,Oil,Collision,Heavy Crude Oil,,,,,,550158,1,"On April 6, 2015, the USCG Sector New Orleans notified the NOAA SSC of collision between two deep draft vessels (M/V Privocean and M/V Bravo) in the Lower Mississippi River at River Mile Marker 160.  M/V Bravo was transferring a heavy crude oil, and the transfer arms were damaged, spilling an unknown amount of oil into the river."
8904,2015-04-06,"Mystery Sheen, Atchafalya River","Amelia, LA",29.6640777778,-91.1002388889,Oil,,Diesel,,,,,,60,0,"On April 6, 2015, the USCG Marine Safety Unit in Morgan City, LA,  contacted the NOAA SSC  about a mystery sheen reported in the Atchafalya River.  The USCG requested an analysis of the potential source and possible connection to an earlier spill. "
8903,2015-04-03,Good Friday Oil Spill - Forest City Yacht Club,"Cleveland, Ohio",41.5276833333,-81.6579666667,Oil,,Lube Oil 80% Mineral Oil,1,1,,,,3000,0,"On April 3, 2015, MSU Cleveland notified the NOAA SSC of an unidentified black oil spill at the Forest City Yacht Club in Cleveland, Ohio. First responders reported approximately 1000 gallons of black oil in the water and fouled on ice and along the shoreline. The source has been identified as an outfall located in the marina. USCG requested trajectory, fate, and resources at risk."
8899,2015-03-31,Liana Ransom,"Boston, MA",42.6333333333,-69.8833333333,Oil,Collision,Diesel Gasoline,,,,,,500,0,"On March 30th 2015, the USCG notified the NOAA SSC of a distress call from the Canadian flagged ""Liana Ransom,"" a 65 foot sailing ship (so-called ""Tall Ship"").  The ship reported her engines were out and the sails were fouled around the mast.  The USCG rescued all 9 crew by boat and helicopter.   The vessel is carrying approximated 400 gallons of diesel and 20 gallons of gasoline.  She remains adrift east of the eastern boundary of the Stellwagan Bank National Marine Sanctuary.  She is drifting east on predominantly westerly winds.  She is not taking on water.  "
8900,2015-03-31,Towboat Rebecca Lynn,Lake Michigan,45.8716666667,-85.1766666667,Oil,Collision,Marine Diesel,,,,,,1500,0,"On March 31, 2015, the Towboat Rebecca Lynn reported a hull breach west of the Straits of Mackinac in Lake Michigan. USCG Sector Sault Sainte Marie requested trajectory, fate, and effects for the potential release of the 1500 gallons of diesel onboard. "
8897,2015-03-26,F/V NELLIE M.,"La Push, WA",47.9065,-124.637333333,Oil,,diesel,,,,,,400,0,"On march 26, 2015, the F/V NELLIE M. sank in Quileute Marina, La Push, Washington. The vessel has approximately 500-600 gallons of diesel fuel on board and sheen is observed. The vessel is currently boomed and a diving/salvage company is en route to the scene. "
8895,2015-03-19,Towboat David Dunnigan,Ohio River MM 897.5,37.4180555556,-88425,Oil,,Diesel fuel,,,,,,3000,0,"On March 19, 2015, the Towboat David Dunnigan sank along the Right Descending Bank of the Ohio River at MM 897.5 with approximately 3,000 gallons of #2 Diesel onboard. USCG Sector Ohio Valley requested trajectory, fate, and effects."
8893,2015-03-17,Dredge Barge Jack Adams,"Lake Ferguson, MS",33.4232333333,-91.0584,Oil,,No. 2 fuel oil (red dye diesel),1,,,,,2700,0,"On 17 March 2015, the NOAA SSC was contacted by USCG District 8 who requested support for a sunken dredge barge (Jack Adams) located near Greenville, MS. On 05 March 2015, the barge sank and salvage and recovery operations were initiated. On 16 March, the dredge folded in half during salvage operations and No. 2 red dye diesel oil was discharged from vessel and was contained/removed by the oil spill response organization (OSRO) on scene. The remaining potential amount of fuel and petroleum product onboard the sunken vessel is believed to be 2,700 gallons of diesel fuel oil in the starboard tank and lubricating oil in two electric motors and one 55 gallon drum. USCG has requested NOAA SSC support for emergency consultation notifications."
8892,2015-03-17,M/V Grey Shark,NY Harbor,40.02,-72.05,Oil,,Fuel Oil,,,,,,55000,0,"On March 17, 2015, the USCG Sector New York notified NOAA concerning a fire aboard the M/V Grey Shark, a Ro/Ro (roll on/roll off) carrying cars. Crew are attempting to control the fire. The vessel is currently under tow about 100 miles east of Pt. Pleasant, NJ heading back to NY. It has been reported the ship has a total of 55,000 gallons of several different oils onboard. The USCG has requested trajectory implications for each of two potential anchorages, to decide where best to send the ship when it arrives around 2200 this evening in case of any potential spill. The ship is not currently losing any oil."
8891,2015-03-16,F/V Tonto III aground,"Wadleigh Island, AK",55.5707833333,-133.131016667,Oil,Grounding,Diesel fuel,,,,,,200,0,"On March 16, 2015, the USCG MSD Ketchikan, AK, contacted NOAA ERD to request a trajectory for a potential diesel fuel spill from the grounded F/V Tonto III.  The subject F/V broke free of it's mooring during the weekend, grounded on the shore of Wadleigh Island (along the western shore of Prince of Wales Island) and became flooded on an incoming tide.  USCG MSD requested trajectory support in the event of a release."
8890,2015-03-15,Tug Sea Bear,"Fire Island, NY",40.65445,-73.0575333333,Oil,,Diesel fuel and lube oil,,,,,,1800,0,"On March 14, 2015, the tug SEA BEAR sank approximately 1nm offshore of Fire Island, New York.  The Tug had 1800 gallons of diesel and approximately 200 gallons of lube oil on-board. USCG requested trajectory and weather support."
8888,2015-03-11,MV Wild Cosmos,"Port of Wilmington, DE",39.71988,-75.523818,Oil,,Bunker C fuel oil - #6,1,,,,,100,0,"On March 9, 2015, the USCG notified the NOAA SSC of a spill in the Delaware River resulting from a fueling operation.  Fuel oil (Bunker C) was being transferred from the Barge DS306 to the MV WILD COSMOS.  Operators overfilled the two port side tanks resulting in an estimated 400-500 gallons spilling out onto the deck and an estimated 100 gallons of product spilling into the Delaware River, Port of Wilmington, DE. Sector Delaware Bay contacted NOAA SSC requesting a spill trajectory."
8886,2015-03-09,Morgan's Point Collision,"Houston Ship Channel, TX",29.6817,-94985,Chemical,Collision,methyl-tert-butyl-ether (MTBE),,,,,,1512000,11,"On March 9, 2015, the M/V Carla Maersk and M/V Conti Peridot collided in Galveston Bay, TX. The  M/V Carla Maersk was carrying methyl-tert-butyl-ether (MTBE).  It was reported that three cargo tanks were breeched and an unknown amount of MTBE has spilled.  USCG has requested NOAA scientific support including chemicals fate in the water and air, ecological and human health hazards, chemical trajectory, and environmental resources at risk information."
8884,2015-02-28,Witt Penn Bridge,"Kearny, NJ",40.7410055556,-74.0823972222,Oil,,Diesel fuel,,,,,,200,0,"On 28 February 2015 the USCG Sector NY contacted NOAA to report that the Kearny Fire Dept. reported a vehicle accident on Route 7 at the Witt Penn Bridge in Hudson County, NJ. There was a discharge of approximately 200 gallons of diesel fuel from a United States postal service truck’s saddle tank. The oil made its way into the storm sewer and then to the Hackensack Rived. ."
8883,2015-02-23,Auke Bay Harbor Used Oil Release,"Juneau, Alaska",58.382526,-134.650197,Oil,Mystery Substance,Waste oil,,,,,,50,0,"On February 22, 2015, the USCG received a report of a large oil sheen in the Auke Bay Harbor, AK, approximately 10 miles north of Juneau, AK.  The source was unknown. The material was tentatively identified as used motor oil."
8882,2015-02-18,Pleasure Craft,"New London, CT",41.3341333333,-72.0973833333,Oil,,Diesel,,,,,,200,0,"On February 18, 2015, the USCG reported a sunken 31 ft vessel at Thamesport marina in New London, CT. with about 100 gallons of diesel onboard, batteries, and unknown drum onboard the vessel with significant sheening coming from the vessel. "
8880,2015-02-16,FV Savannah Ray Grounding,"Kodiak, Alaska",57.7574444444,-152.283661111,Oil,Grounding,diesel,,,,,,3000,0,"On February 16, 2015, the 81-foot fishing vessel Savannah Ray went hard aground on the southeast coast of Long Island, in Chiniak Bay, near Kodiak, Alaska. Six crew members airlifted off by USCG helo. USCG requested NOAA SSC to provide resources at risk analysis."
8879,2015-02-10,Shell refinery,"Martinez, CA",38.0325,-122.130166667,Oil,Pipeline,Crude oil,1,0,,,,3528,0,"On February 10, 2015, the Shell refinery in Martinez, CA reported a spill of crude oil from a line undergoing hydrostatic testing.  The release occurred near the seaward end of the Shell pier, where fixed containment boom is maintained.  Response contractors were on-scene before sunset and applied additional containment boom and deployed skimmers.  USCG Sector San Francisco requested trajectory support."
